Model_Parameters, Mean Cost, Action, Context, Probability
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.08698240414495664, 1, [54 11  2], 0.3333333333333333
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.0874702877739756, 0, [33  6  2], 0.9559774541255452
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.08779584339778546, 1, [63  4 23], 0.04402254587445476
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.08807500781410565, 0, [9 5 2], 0.9560625206397386
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.08881438677576148, 1, [11  6  2], 0.04393747936026139
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.08928852049925864, 0, [35  5  2], 0.9561470996328805
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.08977012760189473, 0, [19  5  2], 0.9561470996328805
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.08951061036059407, 1, [16  4 23], 0.6666666666666666
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.08968319766507425, 0, [16  4  3], 0.9562311875398963
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09047577712157512, 0, [23  6  2], 0.9562311875398963
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09068750099565279, 0, [54  5  3], 0.9562311875398963
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09095226780489747, 0, [63  6  4], 0.9562311875398963
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09119591656791211, 0, [11  7  3], 0.9562311875398963
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09141570172875765, 0, [28  4  3], 0.9562311875398963
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09169207039577071, 0, [18  4  2], 0.9562311875398963
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09203542967794189, 0, [ 8 11  4], 0.9562311875398963
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09272803864087134, 1, [55  4  3], 0.04376881246010377
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09292307207359408, 0, [25  4 23], 0.6666666666666666
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.0930980736857985, 0, [16  4  4], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09335266102764345, 0, [62  5  3], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09339212672212419, 0, [24  4  3], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09384883174943033, 0, [35  6  2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09428890234946263, 0, [17  6 23], 0.6666666666666666
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09500780501808581, 0, [38  6  2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09568286657862737, 0, [34  4  2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09631812551948779, 0, [39  4  2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09662644299528336, 0, [55 11  8], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09737577806183158, 0, [22  4  6], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.0974076204537659, 0, [17  5  2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09851800109255683, 0, [11  4  3], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09875434998650354, 0, [16  5  4], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09881084195557407, 0, [36  6  2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09971912369142116, 0, [15  6  4], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.09988486711087277, 0, [16  6  2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10049388682897392, 0, [11  5  2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10114096118110565, 0, [39  6  6], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10190152317301986, 0, [19  7  2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10281256990261874, 0, [23  4  4], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1034788364094994, 0, [46  6  2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10397016439813017, 0, [11  4  7], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10472914166089377, 0, [51  6  3], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10569131032888329, 0, [9 5 2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10662509259778798, 0, [25  4  2], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10756084063127412, 0, [15  4  5], 0.9563147986072495
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10823884733752515, 1, [9 4 3], 0.043685201392750436
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10841895380241906, 0, [14  4  2], 0.9563979292721019
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10915694200547438, 0, [39  6  5], 0.9563979292721019
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.10939910782747296, 1, [26  6  2], 0.04360207072789809
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11015604708529274, 0, [27  5  3], 0.9564805840659272
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11090233122246422, 0, [11  6  3], 0.9564805840659272
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11169804497787253, 0, [43  4  3], 0.9564805840659272
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11237299400151936, 0, [18  4  2], 0.9564805840659272
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11283182525368915, 0, [17  5  2], 0.9564805840659272
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11327246690883587, 1, [36  4  3], 0.04351941593407279
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11400625574544129, 0, [39  4  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11484565072866584, 0, [47  6  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11557842191491541, 0, [18  4  3], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11635646113358276, 0, [13  4  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11698230738974033, 0, [36  6  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11786222751255523, 0, [40  4  4], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11822654487207182, 0, [36  4 25], 0.6666666666666666
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11840174852914098, 0, [27  5  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11839441074601974, 0, [9 6 2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11912830885729678, 0, [63 11  4], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11918353117202894, 0, [21  7  3], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.11916916622777718, 0, [11  7  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12012821287226841, 0, [55  5  5], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12014593973659624, 0, [16 11  4], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12033083383643739, 0, [63  7  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12058065078301036, 0, [9 5 3], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12108176365051736, 0, [45  6  3], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12148765914219167, 0, [39  6  3], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12244000829220754, 0, [57  6 23], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12258559094426351, 0, [36  4  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12269611083093364, 0, [37  4  7], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12302246006874111, 0, [9 4 4], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12337259266182676, 0, [34  4  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12382647530191748, 0, [16  6  3], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.124653217449982, 0, [19  5  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12548387991950224, 0, [18  6  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12635168969789384, 0, [19  7  3], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12708569223464491, 0, [14  7  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12764815011263084, 0, [50  5  5], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12823288384081244, 0, [17  5  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.12884260179136905, 0, [36  4  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1295009512471653, 0, [14  5  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.130143649061423, 0, [24  6  5], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13024671507671517, 0, [23  5  5], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13088964881447535, 0, [35  6  4], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13158042006424864, 0, [ 9  4 23], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13190296203206517, 0, [14  4  5], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1324804327056945, 0, [12  4  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13317791302491808, 0, [63  4 24], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13378617596262776, 0, [16  4  4], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13435923081280282, 0, [12  5  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1348886257134717, 0, [23  4  4], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1357176599447073, 0, [15  4  6], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13649791961454052, 0, [46  6  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13679320827665237, 0, [32  5  6], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13701326316498594, 0, [29  6  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13771774463475067, 0, [10  6  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1379723527888529, 0, [11  4  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1379636137542454, 0, [41  7  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1382014381919993, 0, [24  4  3], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13844821151787948, 0, [63  6 19], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1385490019753316, 0, [63  4 22], 0.6666666666666666
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13867252287582613, 0, [15  6  4], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1391872094997997, 0, [12  5  3], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13922999497031813, 0, [48  4  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.139498972854767, 0, [22  4  6], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1396829885054239, 0, [10  5  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14036506670766954, 0, [9 6 4], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14049694442793367, 0, [25  4  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14064382724398314, 0, [39  4  4], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14148653480335913, 0, [33  4  5], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1414409577235794, 0, [15  4  2], 0.9565627753094357
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14087332802675134, 1, [63  7  3], 0.04343722469056444
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1411119206618936, 1, [38  7  3], 0.3333333333333333
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1393025365228726, 1, [16  4  3], 0.6666666666666666
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14011180791922345, 0, [15  7  3], 0.3333333333333333
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14055832624918327, 1, [41  6 22], 0.9568065787075479
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14082281297374963, 1, [18  4  3], 0.9568869364609539
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1409155007519708, 0, [13  5  3], 0.9569668520287873
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1410403092515794, 0, [8 7 2], 0.9569668520287873
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1410021316518884, 0, [14  5  2], 0.9569668520287873
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14095876276270397, 0, [15  5  2], 0.9569668520287873
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14174678428715148, 0, [57  6  2], 0.9569668520287873
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14229087089755796, 1, [14  4 25], 0.6666666666666666
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14229467005665253, 1, [45  6  2], 0.9570463228445774
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14285120598224565, 0, [14  5  2], 0.9571253514718212
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1433709645706237, 1, [61 11  4], 0.3333333333333333
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14348348014180654, 0, [37  5  2], 0.9572039496169524
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1440394078605399, 0, [36  4  2], 0.9572039496169524
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14459105845673972, 0, [44  6  3], 0.3333333333333333
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14541853365394503, 0, [8 4 4], 0.9572039496169524
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14581321340770442, 1, [8 4 3], 0.04279605038304758
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1445495758556983, 1, [35  6  2], 0.04271788474860171
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.143781727956537, 1, [16  6  6], 0.9573598539730901
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1422722734060342, 1, [23  4  4], 0.957437171897846
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14130062927346698, 1, [14  4  2], 0.9575140690247879
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.14097211650931726, 1, [43  4  2], 0.9575905550154526
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13901181705853718, 1, [57  5  2], 0.9576666248105471
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.1385314807200253, 1, [44  4  3], 0.9577422880789979
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13833280019413027, 1, [25  4  2], 0.9578175473375801
{'Model_Parameters': {'cover': 3, 'mab_weight_epsilon': 0.2, 'mab_weight_bandwidth': 1}}, -0.13863839716902868, 1, [23  6  2], 0.9578924036340057
